AccountID,RMSE,SI
59059cb4-0709-49ae-875e-36288851bd89,5666.518961142454,1.32848477543547
ef9951b1-7a6c-450b-bbcd-eef377be520d,16768.793997533423,7.899308371011279
6c56d04a-1117-42e6-95e2-72822200e38d,36584.13767845778,0.8576538538215289
1ac8dcf9-fbc0-4aac-b426-250e535b9dc0,3021.2307709314587,0.6577415934660745
1e414971-00f0-445d-bbd2-79c1ca529815,81223.08338873679,0.7080509131238016
42d5d53f-f020-4a42-b290-340c2357a52a,1501.4119771138726,1.4481853719531081
5a1930fd-1996-4d0a-9ed9-0d19ba207782,8696.782986709395,1.828039164506063
1dd292bb-7f33-4a02-9fb2-5fdaf23fa6d9,2868.4597024834,1.2299277779707558
f390aee1-710d-47b5-8c0c-379e63d2a6ec,5850.0765516142965,1.6500032299065508
b07bad35-f748-4af7-8089-f5c5a3fb5056,2670.556871587497,1.2941252527561045
b9d88e2f-2e34-434d-a7b8-eae7937981d6,2294.558241600253,1.0828117572110523
47c20e4b-66ca-48be-bc99-0407acb7dad8,62554.145968272736,0.6308334966528079
7b78cfff-3a8b-4336-854f-bef02be86aac,38132.0859873091,0.6479135434509073
88032ec8-8c67-474d-94a0-bc9856be9643,45367.95953942264,2.651006629592352
16273,53335.69658554912,0.9499751014047394
9aa8b8b7-5753-45c0-a39f-726bb97fd1e6,2845.7330784720534,1.4371126368046716
49f91fce-526b-46fa-9ac0-8c80b6eae3c7,2927.129869792024,1.3773588021848653
16267,681377.99135368,1.9237743768175162
fe2921ef-df8f-4ec7-891b-6acdc093ec99,2654.7696426584193,1.6130690238708871
5ffc25d1-97f4-4eb2-b31e-8e1a5cb39aa8,2242.450164229845,1.64292655074455
1524d54a-df32-4955-b3cc-847099c5202c,3538.4536731272733,1.0865838147183053
0e20234f-d6bb-4e81-bec0-f28f79195667,245690.7626607204,0.6758236986253668
39d675da-f21d-424f-8340-6611eb3ab437,7552.148097964388,1.7929148249127633
88523c30-8fdc-493b-a0df-a733b50c9d2f,3637.6415650418335,1.2270807325435233
cb484940-596f-4183-8eee-25b1999c3aba,1524.1482116792656,1.8969761005240644
47ff8a75-3519-446d-8628-092ab79b640f,5694.661236688879,1.6274320015000356
75c5de1e-ea8e-4292-bbdd-208619c52bf9,5279.717035840701,0.6731130515508184
cc6a5e18-9106-4825-882b-8de0f55198ec,3442.3753120484935,1.7469552459012907
1a3b2e0b-2040-43db-bf03-b62e6f02a9c4,4869.314659099795,1.2942546300966908
907a2b73-e7c4-45bc-8a31-862dc6829851,5367.428859929791,5.123733831438894
f086eef4-8cbd-4cf4-9419-ced531095b91,5928.788668476671,4.637351264289692
6029f5e7-e776-418b-aebf-92ab88866879,433.6544279858126,0.7359779980818989
891bded9-75c7-469a-9f4f-c9a34839eca9,3283.851931961274,1.2202057692478208
32c46750-24ce-4997-b281-69485272210b,9240.992102796517,4.298431753812131
63b8dafb-cf5d-4ad8-997f-7e9ce1ca67ac,10096.019151356177,4.145252369414607
2846c3f5-08a2-4683-b9e5-cf800a931ddc,48387.47511219912,0.5753611565055818
e573677a-1c64-4d5d-a3f1-35cee3c866ec,12019.82973685529,2.99643407748043
54521dd1-abfc-4e6b-9ede-c90863035cef,4372.658744557123,1.14911630830706
7a7deb44-e94e-4eaa-af0c-75cd1bedfc1e,2148.3440600630374,1.446688543134473
9b1abd09-fb10-4eca-96ea-bb249009511a,2374.9532039710652,0.7980938133139676
a6ba1dd3-1410-483d-96e8-128fa6879d33,5042.186852345309,1.0993822259779733
16266,170047.02517399928,1.8225959937427998
16c0e231-2dd6-42f6-908a-a668c98c9c21,3760.036381095671,1.1020850253581655
eb07b8ca-bee1-4707-b322-efcc73630dcd,78007.83564570063,1.0659528658079187
12bc2cb3-3e59-4472-b053-4dd33acd2ae0,5437.4240208719375,5.901109609552104
fff7f00c-c869-4310-b705-4503538f5ecf,2657.0461013094273,1.95486316291624
929b0c27-4a85-4b3e-af1e-989d398834e3,3083.72986000151,0.9169171342347234
adcdca49-2dfa-46f6-9951-f44959a43256,5097.2327759017135,1.4407867845724174
2f8cea86-facd-40c4-935d-e9df39436c90,2629.366997799696,1.205826321866984
5f937544-a583-4199-bed2-94a2ffbe23d4,3190.936515586932,1.5149846958276234
d9bc0fc9-8b67-47df-bf5c-041adbfa73c7,18703.065373506244,0.8901935112723932
e4beced8-0e9e-4254-92b5-4b503b800581,4666.633184682096,0.8529245135703876
16274,184001.83280667113,0.9343861526340282
1cd879ba-c9d4-4964-9ace-d35cc8360923,72628.31808483583,1.1632180196339321
ef467def-c278-49f1-a075-61e761552fa2,9315.964704803468,1.20691659428553
f60e2a91-3e36-4d3c-851b-d7ccc50223c8,98411.29181037517,0.6650187793565526
1a5f93c5-21ff-4929-bde0-e7d6587a48a9,6453.195026166363,0.9920968302390157
4a262aff-7eec-41b9-99e0-213141e938a7,118734.15562831025,0.9452958051187066
16c1c689-a0f3-4629-8338-e615c30914bf,6533.452324275364,0.8643959826793236
4190cd47-6c10-434a-99b3-51ed9499ff1c,5471.013194901633,1.0787148821878265
19f0b674-b9ae-431f-a87a-538fa51f8c8e,3719.2821093146536,1.2628669588961545
79a2068d-7665-410a-9cb7-f3b78ab7e1d4,57132.00025401814,2.514221831976567
7b69c0a0-7fcb-4037-9986-ef102e354ee5,8140.276571428511,2.821513961662166
c50e3f81-848c-47a3-a6b4-cc35dd973dfe,4251.703168888548,1.0504236499405446
8a5f3928-6c0b-4021-bce4-5e4c035c9f00,3815.3180246933234,1.0830750137092875
16278,207285.23312775436,1.1606291015750043
4b62a71b-9b6e-4f83-afba-fca514ee1972,4923.032739444022,1.6552983449292065
41732494-175b-4314-a747-da19b094a979,107246.20230761865,1.095959571645804
b2ac4b52-13e3-4382-9469-f8865a5dc3eb,3324.332448774393,1.1061286337464575
6f84d3b0-3bd9-4528-912f-641dd92e6474,63237.89517314282,1.2241483015043435
f0a16dd2-8865-40f1-af8b-39411fdafbaf,16334.627856844994,3.224110671298425
57aaf843-7ecd-4432-b92d-8f1dce9ea7ea,3349.098977813628,1.4045523841094538
b0e235ba-2552-4f7b-8a47-f6e3de0b7d11,8825.012861588619,3.9544257517155774
a10bd82a-3ce8-418f-a735-66dba388fb41,2190.5692917059832,1.411522044761317
fa02147d-6070-4454-845d-8b66cd977372,8853.030064320059,1.4874797182787263
731b999e-aea5-42f5-9ca5-d89b42627d16,1878.3747052317929,0.9785219791330882
8d9a12fc-4c88-4de3-aa82-19243f2b4049,2261.85868401189,1.327406784641431
37cdf49c-82c3-47f6-993d-f1b62e9b59bc,5271.412142508892,1.329565845947094
22d44841-18bd-4482-a333-6ed410071c64,2916.9087907442718,0.9042827795689167
16459,4478.744882974441,1.0729424116381812
c5d46478-c043-4ee1-b9ae-c2ed7a7db7f4,1784.5929580521931,1.0201498150462076
7395998c-f7a0-47c4-b1fe-e1e2e268f793,6854.280807012036,1.4785055598099455
d57c9a79-4942-40e2-997f-c9b6837fb7c7,6031.493178486993,1.0548610898594346
031772d7-1210-42f4-ae76-60b4df0777ab,4790.819229464734,1.679052107415983
16461,18217.240640244425,11.291071537630888
84a7c0a0-c8d7-4dc3-b276-fd2f067f8314,4417.776687782168,1.2437210274877277
a4486049-d389-401a-8b2a-6258f1bd3b8c,4049.178363646021,1.7367982398786401
16e844ca-5bfe-4af2-824b-3cb45f1d91a6,63277.30280172726,0.5909468721134523
42f9221c-4768-4a06-86b5-fca66c9df450,11994.715496669007,1.3985784994463863
bb93fbc7-59e6-4708-bc9a-42225ba4573b,53264.988816062614,1.013334522790826
7dd7bb46-bb98-483f-9aa0-85b408df0895,1425.5748837101748,0.9606260916129549
f0fe6305-8c20-4d72-8c4c-3522d28bd252,1435.3063730217716,1.1145188659195975
a2c44597-5156-49b0-b0c8-c9570d9ef30b,3928.727889642584,1.470181534394521
643bf604-79aa-40d6-876b-bd5033624082,4426.2366188692195,1.6155551536480977
73e60d90-a97c-49e0-9709-44e365d162c2,3082.9296603163803,1.3574956607215456
452f115b-400a-4f40-9a10-8d46294269bb,71874.21596181614,0.62846150282918
d31b3080-d61d-4199-804d-6b8e16dc18f4,9929.3230645865,5.331706898607164
16427,973.6001832486926,1.4542589393720706
563a3432-4d61-493e-89e5-fb7f1d2e5e9b,3292.973587207105,1.125452025627259
3acd58f6-527b-45c6-aa44-31893897db77,2442.0031098827862,1.3669845712772313
f511ebe8-aca6-408c-9c18-d3fce71e0851,1495.9540734765026,1.095596732939001
16447,33407.40927271168,1.5954469963303153
