AccountID,Highest Amount,Lowest Amount,Difference
ef6c06ee-8674-4267-8c69-f0671308c180,-508.8143585,-2060.136451,1551.322093
db48cc76-5b96-45bd-89b6-3156b074d255,-7424.030199,-16414.68331,8990.653116
8b119277-70f2-45ec-99da-be939bf6529d,532.7137079,-103.922473,636.6361808
1fbde4f7-45c8-48da-8936-5bb17e62c5a7,-681.7957521,-878.675906,196.8801539
634460f5-db1f-4972-ab1d-7f172b4e3771,1543.637286,105.2871985,1438.350087
ad29c819-cfa7-4907-b3ce-772cb186fc38,-861085.1892,-929858.7222,68773.53296
ad61feaf-da3e-4d51-867d-bce9bac107ae,8179.717087,3384.404357,4795.312731
6029f5e7-e776-418b-aebf-92ab88866879,8707.854883,1261.339713,7446.51517
2f8cea86-facd-40c4-935d-e9df39436c90,812.5479112,-159.4733908,972.021302
ea8b4d51-4794-4cd6-87b6-a0994be7a791,-1673.30897,-2024.635246,351.3262757
b2ac4b52-13e3-4382-9469-f8865a5dc3eb,13759.49562,3463.505669,10295.98995
703f718c-79ac-42e9-a793-37e1795e7ef8,6824.828428,1799.067144,5025.761284
97e1b61e-d139-4c30-a4c4-e148ad0d071e,-3317.868682,-9106.863061,5788.994379
b6d01fbd-660d-4549-8e5a-5f31efdb89cb,-215206.0205,-280323.3502,65117.32973
46e6d4ce-20ef-4cb8-bc06-18257af0e91e,-6824.786365,-9053.731548,2228.945183
3a6caab8-d953-4d2c-9b89-3a21dace194a,-29372.16311,-50067.90234,20695.73923
41a68452-aae6-4014-a689-1ac1a0cea417,-4653.971778,-4774.108893,120.1371151
14e3be1d-9262-41eb-a14e-dd825bbb44e8,-36913.62001,-57808.70457,20895.08456
3dba4442-9b7a-4435-8e7e-65452c530d3b,4823.634055,710.3835276,4113.250528
88069fa5-1e97-4cdd-922a-fc7445ca713c,-6131.871395,-11474.13644,5342.265041
138d61f1-aa4a-4a05-81df-fcc216774e71,-214603.8963,-247240.761,32636.86472
1b5deee5-7585-4711-9412-4c38594d15e2,1005.662986,-735.1106939,1740.77368
37a4fd57-0597-4e55-bd80-30b98e0a213a,-4589.476838,-6676.441113,2086.964275
ad4dece4-d4d3-4732-9db7-1272b36946b7,-1510.435804,-2734.432205,1223.996402
8da19592-9715-4cb6-b3a3-f27e33c8647d,-4743.656829,-12157.75801,7414.101183
314f76d5-2890-48c5-8e4a-080e414ede83,5635.140277,2179.37354,3455.766737
3542ae16-55ca-4b13-a2ad-4eb215f23f5f,-3386.8847,-3700.918355,314.0336554
362f3d30-f33c-48ae-a94a-b70a6997080a,-1648.665564,-2331.183426,682.517862
075ebc03-d363-4391-972a-6c2165281f64,5124.02283,914.5354714,4209.487359
b4d8df05-bba2-4419-9a7d-032b4ee80ac8,-7207.088931,-10565.51438,3358.425451
32e7e11e-0d59-4afe-b701-d496e86ff267,-5659.947476,-11668.34921,6008.401734
8cf60b19-d17b-4996-a901-11e1f1ac18ff,-5466.505039,-8374.074579,2907.56954
deb56545-2fd1-4202-8de7-19d6176c2334,7163.739627,1747.633555,5416.106073
fa02147d-6070-4454-845d-8b66cd977372,-1018.410858,-2150.519175,1132.108317
6af3eaf3-c610-4a76-baf2-bd0fd1574e28,-5221.00608,-8560.672708,3339.666628
64abef13-12e6-4e74-bf5a-b0cb3a223ad9,-648.6726544,-3169.501531,2520.828876
