AccountID,RMSE,SI
291e9077-7c91-430a-936d-2faf0876f8fe,7182198.464915709,0.8794623738895794
6cbfd1a9-41a4-4298-a4f9-0ec22c8c7f69,9495.71059646323,0.3925530465650574
9c7aa0c6-1053-4f16-88ea-a8daa215a05c,71542.97033205774,1.445974876088852
600ea91e-d360-4347-a0f3-7f40ba9a8275,1355.6485649117578,0.1064137302478558
03fdd890-2ce8-4873-8d02-0d753838576e,10678.121979754536,0.2998226181081959
dd5a2ca5-9432-407d-9355-9109361b0212,29.629999999999995,0.017957847846179487
cc6a5e18-9106-4825-882b-8de0f55198ec,53729.61694729854,2.1620895852411626
16462,1051725.430432198,0.5240170078386137
16279,1394413.0766274012,0.583597746012708
3f69d1bf-2f5b-4a23-ae0a-37584c0efcb5,12783.448932623736,0.3732103126280188
1ac8dcf9-fbc0-4aac-b426-250e535b9dc0,33836.70615378173,0.6751269698214353
7fc8a141-21dd-4c9b-acce-a2478c8d8f1a,15595.480928886112,0.37517177330917884
6453a46f-be8b-4a6e-8dc1-c42a7510d7a9,93016.24971831152,7.9613261593184905
befdf3e4-5b2c-49d3-8f53-550e2f234d9c,53919.25240957448,0.20111606344988878
d66dfd63-29ec-43d2-a5d9-f47b65e8f145,20388.063523462453,0.3338877836504049
e0724ce4-6a77-441c-be30-384fe28b6ca5,1143.0508095917476,1.4445738122816774
47255e34-7fcb-457c-aee6-fe0b48bae3c7,1760.5706453388043,0.04090125713730949
a0f59288-e4d6-4286-b881-1b2dffb4a919,11735.03474398308,0.45743756761589716
8cfe5551-fb84-41c1-bb40-6d73a2a81fdf,617362.9770247706,0.38484976524967635
4900f284-3f95-4464-b2e0-0b9a156aa054,2606.056752820931,0.10427550480172765
029729c8-69e6-4f50-a94d-c9bb2a514d92,11587.850135950608,0.5691549460366848
16450,1739.0603416965885,0.042820644007442524
82f4d558-9f6c-43c0-9e26-9ec9d82c9783,2266924.4999298747,0.6967099373874768
5494ad63-4540-438a-b43f-12b7dec828c9,24688.99007882333,0.6666600262242037
9c2d46b2-a6b5-4fe8-9226-30ad8d04cb6f,2001321.4058632671,0.6684375899016954
6522305c-7ca9-47b3-8917-7a90bbf13a44,11820.211687321882,1.2175013495608196
a6ba1dd3-1410-483d-96e8-128fa6879d33,15014.136736299433,0.47185005827516496
8b42f28f-2bce-49ce-91cc-f984569aba91,1800740.3636318978,0.6450989530745098
26da7bb4-3955-45ef-9468-180faf23fb14,6973.840252347166,0.3446012852206327
7cc0df2c-c08d-4473-8266-5eee25145b65,35835.21473856515,1.0073798951894095
79a2068d-7665-410a-9cb7-f3b78ab7e1d4,274336.9446581785,0.3875182825350146
654fec9a-7006-4808-8074-4cf2d259f962,3058.974522386204,0.5263085082008123
6faa6320-b5af-48b4-a991-095d5530151a,10555.366164307436,0.2743370970654781
1fd4d3bf-8ab4-40dc-a8e0-ef25373306bb,6035.5242187638905,0.3428241782101412
f1a3f024-a7b5-4577-9792-70976b2bd628,9245.072212104786,0.13414906080436492
16410,925.380136571083,0.5003315086779063
9247e531-5b00-4833-afe6-49af94548494,3946.927657172905,1.2344194016546295
f45067ff-7b90-4308-9f0f-d59f468607a4,75035.53902596502,2.399232603633091
420a5bf2-2163-43c2-b34b-d84069841843,19951.13653697432,0.4954055192573225
