AccountID,RMSE,SI
16268,2344048.0444723563,0.3046944015113644
16274,356862.77239250334,0.08700291189030969
16266,1152479.5590115464,0.47539454012806015
16267,4013324.803407259,0.40005642532157737
16448,9412.151883166951,0.09339209481783003
16275,515009.1347215294,0.12181736409512373
16269,185551.98425770912,0.31300326673015966
16278,665090.8762633796,0.20613368662746842
16277,243441.00960998377,0.15943017743469345
16276,443303.8289864527,0.40380290639687244
16462,316414.90153281874,0.1576521639004586
16443,30379.12720230983,0.2860376151806184
16279,1058693.0599101698,0.44309028209720874
16453,11068.738104106013,0.10161954954938307
16455,15437.40086926979,0.25151736401119956
16461,10036.297110309046,0.05190126242778421
16440,15481.871441892663,0.23313016179555296
16452,25178.3903628503,0.8177921889958119
16427,5572.608562701873,0.5047047403646404
16450,18105.550115573573,0.44581047446664723
16444,5166.354579755541,0.14498333927863255
16426,4554.620360846672,0.49487034303367355
16457,1328.3879176894984,0.060993712396946974
16441,5613.426137731932,0.36563353480614763
16439,13855.437917231999,0.5553846241538618
16451,4300.798397857607,0.2025721509469058
16273,98658.32441062106,0.14820726242434432
16456,78074.07626402203,1.7764322425805357
16458,19969.6199814249,0.7660567703530966
16437,10888.790353841969,0.5182708313921944
16435,59928.514477262834,0.5499855206712757
16438,31681.25417321051,0.7958313295541845
16434,35241.86347897824,0.4814089723846811
16460,14350.477744882037,0.8648155536317872
16459,12010.353566972213,0.2872116744395403
16280,50627.31323381125,0.2733104081976184
16432,16146.85737213225,1.9067561633431775
16429,13052.10162957505,5.063581998421443
16447,69401.22379992323,0.6909901098350556
16449,7199.22122253756,0.19074048757847195
16424,21683.65715069454,0.4434469442577424
16442,37765.15013709255,0.9726320768609508
36b3453d-05e8-4047-b272-e7a52f7281a7,7496.760912228556,0.2263955528609119
54c4b5d0-f61e-4444-8c1e-3f4784df6aad,5525.266883793134,2.716330865955491
5b5ce87d-4f3e-4a80-b809-dee53d47e4fb,5438.946973800632,0.12895206667677853
